PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF,Year
296,137,Rick Fox,1610612738,BOS,81,19.0,3.0,6.5,0.459,0.3,0.9,0.329,1.7,2.3,0.755,0.9,1.8,2.7,1.6,1.0,0.4,1.5,8.0,8.0,1991
190,138,Duane Causwell,1610612758,SAC,80,28.6,3.1,5.7,0.549,0.0,0.0,0.0,1.7,2.8,0.613,2.5,4.8,7.3,0.7,0.6,2.7,1.6,8.0,14.0,1991
766,139,David Wingate,1610612764,WAS,81,26.3,3.3,7.1,0.465,0.0,0.2,0.056,1.3,1.8,0.719,1.0,2.3,3.3,3.0,1.5,0.3,1.5,7.9,10.2,1991
53,140,Mario Elie,1610612744,GOS,79,21.2,2.8,5.4,0.521,0.3,0.9,0.329,2.0,2.3,0.852,0.9,2.0,2.9,2.2,0.9,0.2,1.1,7.8,10.0,1991
202,141,Gary Grant,1610612746,LAC,78,26.3,3.5,7.6,0.462,0.2,0.7,0.294,0.6,0.7,0.815,0.4,1.9,2.4,6.9,1.8,0.2,2.4,7.8,12.4,1991
1479,142,Mike Brown,1610612762,UTH,82,21.7,2.7,6.0,0.453,0.0,0.0,0.0,2.3,3.5,0.667,2.3,3.5,5.8,1.0,0.5,0.4,1.3,7.7,9.7,1991
457,143,Andrew Lang,1610612756,PHX,81,24.3,3.1,5.9,0.522,0.0,0.0,0.0,1.6,2.0,0.768,2.1,4.6,6.7,0.5,0.6,2.5,1.1,7.7,13.7,1991
919,144,Loy Vaught,1610612746,LAC,79,21.4,3.4,7.0,0.492,0.1,0.1,0.8,0.7,0.9,0.797,2.0,4.5,6.5,0.9,0.5,0.4,0.8,7.6,11.3,1991
291,145,Ed Pinckney,1610612738,BOS,81,23.7,2.5,4.7,0.537,0.0,0.0,0.0,2.6,3.1,0.812,3.1,3.9,7.0,0.8,0.9,0.7,0.9,7.6,13.2,1991
210,146,Terrell Brandon,1610612739,CLE,82,19.6,3.1,7.3,0.419,0.0,0.3,0.043,1.2,1.5,0.806,0.6,1.4,2.0,3.9,1.0,0.3,1.7,7.4,8.3,1991
2349,147,Victor Alexander,1610612744,GOS,80,16.9,3.0,5.7,0.529,0.0,0.0,0.0,1.3,1.9,0.691,1.3,2.9,4.2,0.4,0.6,0.8,1.1,7.4,8.9,1991
76082,148,John Bagley,1610612738,BOS,73,23.9,3.1,6.9,0.441,0.1,0.6,0.238,0.9,1.3,0.716,0.5,1.7,2.2,6.6,0.8,0.1,2.0,7.2,10.5,1991
922,149,Elden Campbell,1610612747,LAL,81,23.2,2.7,6.1,0.448,0.0,0.0,0.0,1.7,2.8,0.619,1.9,3.3,5.2,0.7,0.7,2.0,0.9,7.1,10.4,1991
78381,150,Jeff Turner,1610612753,ORL,75,21.2,3.0,6.7,0.451,0.0,0.1,0.125,1.1,1.5,0.693,0.8,2.5,3.3,1.2,0.3,0.2,1.4,7.1,6.6,1991
77820,151,John Paxson,1610612741,CHI,79,24.6,3.3,6.2,0.528,0.2,0.6,0.273,0.4,0.5,0.784,0.3,0.9,1.2,3.1,0.6,0.1,0.6,7.0,8.5,1991
